comment_id,parent_id,author,text,likes,is_reply,video_id,video_title,category_id,category_name,has_paid_promotion
UgyoEk-BYVJyxj3DtAh4AaABAg.ABNrm_LFYhSAB_UR-JCKsJ,UgyoEk-BYVJyxj3DtAh4AaABAg,@은지-p2q,편집자 방-긋,2,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyoEk-BYVJyxj3DtAh4AaABAg.ABNrm_LFYhSABhoNspZRCz,UgyoEk-BYVJyxj3DtAh4AaABAg,@최선주-y8h,완전 격공❤❤,0,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyoEk-BYVJyxj3DtAh4AaABAg.ABNrm_LFYhSABj93gRz5SG,UgyoEk-BYVJyxj3DtAh4AaABAg,@yunso7302,가죽사냥ㅋㅋㅋㅋㅋㅋㄱㅋㅋㅋㄱㅋㅋ,0,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABNzpl0t24-,UgyFE78eDmvKf_euakB4AaABAg,@Hano-DDC,인스타그램 알려주세요 ㅠㅠ,22,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABO0asmHtMW,UgyFE78eDmvKf_euakB4AaABAg,@짜잔형,"<a href=""https://www.youtube.com/watch?v=_BjNAbl4eqw&amp;t=1259"">20:59</a> 표정 멋있어요😎",49,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABO2_fnt4Rl,UgyFE78eDmvKf_euakB4AaABAg,@쩡-w6t,늘 응원할게요 ^^,15,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABO3zXBcakD,UgyFE78eDmvKf_euakB4AaABAg,@희야-s1r,👍👍,6,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABO4MbkUSsd,UgyFE78eDmvKf_euakB4AaABAg,@Jaehyeokdo,@@Hano-DDC@jaehyeokdo 입니다🥸,24,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABO4R84Njs6,UgyFE78eDmvKf_euakB4AaABAg,@Jaehyeokdo,@@짜잔형너무 좋게 봐주시네요..감삼당☺️,8,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABO4UHLv_8s,UgyFE78eDmvKf_euakB4AaABAg,@Jaehyeokdo,⁠@@쩡-w6t감사합니다!!,7,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABO4VGvgNN4,UgyFE78eDmvKf_euakB4AaABAg,@Jaehyeokdo,@@희야-s1r🎉,6,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABO6nCeQwkw,UgyFE78eDmvKf_euakB4AaABAg,@조경미-f6r,연기하셔도 잘 되실것 같습니다. ❤,7,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABO8iLwNRKQ,UgyFE78eDmvKf_euakB4AaABAg,@footbig2428,항상 보며 꿈을 키운 모델님ㅠㅠ 역시 최고다..,5,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABO9aUaJpYg,UgyFE78eDmvKf_euakB4AaABAg,@Jaehyeokdo,@@조경미-f6r과찬이십니당😱,3,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABO9fg0c2uk,UgyFE78eDmvKf_euakB4AaABAg,@Jaehyeokdo,@@footbig2428너무 감사합니다ㅜㅜㅎ,2,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABOHefMeIly,UgyFE78eDmvKf_euakB4AaABAg,@Iidieno,너무 멋있으십니다! 응원하겠습니다~,5,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABOIFZMOTp4,UgyFE78eDmvKf_euakB4AaABAg,@ayaka0077,Удачи🫶,2,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABOJ5d8JinV,UgyFE78eDmvKf_euakB4AaABAg,@Jaehyeokdo,@@Iidieno 너무 감사드립니다ㅎㅎ,2,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABOJ7vkw_jb,UgyFE78eDmvKf_euakB4AaABAg,@Jaehyeokdo,@@ayaka0077 ☺️🙏,2,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABOL9bZgTPG,UgyFE78eDmvKf_euakB4AaABAg,@MOLLA-j4h,확실히 연예계쪽이어서 그런가 다들 얼굴도 잘생기시고 유쾌한분들이라 지루할 틈없이 재밌게 봤네여..,8,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABOUJPQijPj,UgyFE78eDmvKf_euakB4AaABAg,@Jaehyeokdo,@@MOLLA-j4h이쁘게 봐주셔서 감삼다아🎉,2,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABOZEjCuSGI,UgyFE78eDmvKf_euakB4AaABAg,@청춘-s4n,잘생겻어여,4,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABOd3tPvn7y,UgyFE78eDmvKf_euakB4AaABAg,@Jaehyeokdo,@@청춘-s4n아닙니다😢감사합니당,2,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABP0Ns-arvG,UgyFE78eDmvKf_euakB4AaABAg,@hanahime5734,Fighting Jae-hyuk!!!<br>All the best and hope you achieve your dream while staying healthy in body and in mind. Fighting!!!,3,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABP4bJpyndX,UgyFE78eDmvKf_euakB4AaABAg,@jslee5401,비율대박이시네요. 멋있어요~,4,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABPFBn4SuyT,UgyFE78eDmvKf_euakB4AaABAg,@Jaehyeokdo,@@hanahime5734 Thank you for your support☺️<br>I’ll do my best for my dream and make sure to achieve it!,1,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABPFGw5xlIz,UgyFE78eDmvKf_euakB4AaABAg,@Jaehyeokdo,@@jslee5401너무 좋게봐주시네요ㅠ 감사합니다🙏,0,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABPHLnVufJf,UgyFE78eDmvKf_euakB4AaABAg,@mutelarsorhougbe4606,You’re so cool!,3,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABPsrGO-BbK,UgyFE78eDmvKf_euakB4AaABAg,@Jaehyeokdo,@@jslee5401과찬이십니다😂,2,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABQjoAgGmAq,UgyFE78eDmvKf_euakB4AaABAg,@Jaehyeokdo,@@익명-y4p6p 최선을 다해보겠습니다!! 감삼다아,2,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABQrls95UuD,UgyFE78eDmvKf_euakB4AaABAg,@su_zz_.k,응원할게요오😍❤,3,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABR0Bmq_EiE,UgyFE78eDmvKf_euakB4AaABAg,@Jaehyeokdo,@@su_zz_.k감사합니다!😹,3,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABR50WqURxE,UgyFE78eDmvKf_euakB4AaABAg,@yerinashley,"매력적인 분 ,, 또르르 🫠",3,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABRBGqcU7y_,UgyFE78eDmvKf_euakB4AaABAg,@Jaehyeokdo,@@yerinashley감사합니다🙈,3,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABSWk-1OaRd,UgyFE78eDmvKf_euakB4AaABAg,@MintChib,다들 넘 유쾌하신 ㅋㅋㅋㅋㅋ  다음에 보게된다면 어! 이분! 하면서 다들 기억날 듯 해여 ㅋㅋㅋㅋ,3,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABSkyM0frp2,UgyFE78eDmvKf_euakB4AaABAg,@panacea.88,멀리서 나마 응원할게요 멋져요!,3,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABTApnL3FN1,UgyFE78eDmvKf_euakB4AaABAg,@Jaehyeokdo,@@MintChib재밌게 봐주셔서 감사합니다아😝,1,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABTAzSn6wsI,UgyFE78eDmvKf_euakB4AaABAg,@Jaehyeokdo,@@panacea.88너무 감사드려요..ㅠ😭,1,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABUaG9LeVDs,UgyFE78eDmvKf_euakB4AaABAg,@SungkyungYou,멋있는데 유머까지.. 팔로우했습니다… 멋진 모습 많이 볼게요!!,3,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABVYxkb1pBk,UgyFE78eDmvKf_euakB4AaABAg,@Jaehyeokdo,⁠​⁠@@SungkyungYou더 발전하겠습니다ㅎㅎ 감사드려용☺️,2,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABVxSmwzwDm,UgyFE78eDmvKf_euakB4AaABAg,@Kim-xg9mi,진심으로 응원합니다~♡ 큰 배우&amp;모델 되셔서 대한민국을 알려주세요~,4,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABVxiJzQJbu,UgyFE78eDmvKf_euakB4AaABAg,@water_LowfisHh,제 제티도 단속해주세요,3,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABWHC8Vy3Dv,UgyFE78eDmvKf_euakB4AaABAg,@Jaehyeokdo,@@Kim-xg9mi꼭 실천하겠습니다😎감사합니다!!,1,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABWHLc37VXK,UgyFE78eDmvKf_euakB4AaABAg,@Jaehyeokdo,@@water_LowfisHh출동하겠습니다🚨,0,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABY1AfTE2MQ,UgyFE78eDmvKf_euakB4AaABAg,@쿠몬-i4v,넘 잘봤어요ㅎㅎ 보는 내내 아으터가 너무 예뻐서 궁금합니다! 가죽자켓 정보 알 수 있을까요..?,1,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABYE_hN4b08,UgyFE78eDmvKf_euakB4AaABAg,@rlo_rooo,멋있으세요! 같은 도씨라 괜히 반갑네요🤭🤭,1,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABYkGWf1ZDS,UgyFE78eDmvKf_euakB4AaABAg,@Jaehyeokdo,@@쿠몬-i4v감사합니다!! 자켓은 톰스벌스데이 가죽자켓입니다😮,0,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABYlcihi53L,UgyFE78eDmvKf_euakB4AaABAg,@Jaehyeokdo,"@@rlo_rooo도경수,도경완,도민준,도재혁 레츠고",2,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABaCVtIMqhY,UgyFE78eDmvKf_euakB4AaABAg,@user-tae_zero_2,ㅋㅋㅋㅋㅋ제티 단속반 도프로님 파이팅입니다. 🎉🎉,1,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABaUm6lS-EV,UgyFE78eDmvKf_euakB4AaABAg,@Jaehyeokdo,@@조삼형제네 감사합니다!! 너무 잘되길 응원하겠습니당🎉,0,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABcEDh1N_zo,UgyFE78eDmvKf_euakB4AaABAg,@고슴도치-g5s,유튜브 채널도 하시네요? 노래도 많이 올려주세요!!,1,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABdJfUOYhiz,UgyFE78eDmvKf_euakB4AaABAg,@Jaehyeokdo,@@고슴도치-g5s 맞아요!! 심심하실때 보러오세요오😎,0,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
UgyFE78eDmvKf_euakB4AaABAg.ABNzSSyxPJkABk6LG109vf,UgyFE78eDmvKf_euakB4AaABAg,@ኈጿ,진짜 잘생기셨어요.......,0,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
Ugxw5rdKrasiwbybp_14AaABAg.ABNr_znSatMABNux8hHaz_,Ugxw5rdKrasiwbybp_14AaABAg,@르샤마지끄,멋있어요.  다양한 곳에서 많이 뵙길 바랍니다.,58,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
Ugxw5rdKrasiwbybp_14AaABAg.ABNr_znSatMABNw8uNIvBh,Ugxw5rdKrasiwbybp_14AaABAg,@test_dr1v3,@ 감사합니다!!🥰🥰,24,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
Ugxw5rdKrasiwbybp_14AaABAg.ABNr_znSatMABNwnbUrZT2,Ugxw5rdKrasiwbybp_14AaABAg,@jslee5401,겁나멋있어요. 주우재님처럼 예능하셔도 잘할것같아요.,36,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
Ugxw5rdKrasiwbybp_14AaABAg.ABNr_znSatMABNzLX5yz1D,Ugxw5rdKrasiwbybp_14AaABAg,@test_dr1v3,@@jslee5401 감사합니다ㅎㅎㅎㅎㅎ👍👍,7,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
Ugxw5rdKrasiwbybp_14AaABAg.ABNr_znSatMABO-fEsCDhd,Ugxw5rdKrasiwbybp_14AaABAg,@stillwalnut,꺅 빽도님 😊,4,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
Ugxw5rdKrasiwbybp_14AaABAg.ABNr_znSatMABO10Vuc4ly,Ugxw5rdKrasiwbybp_14AaABAg,@i_is_945,ㅎㅎㅎㅎ더 큰 모델이 되길 바랄께요~~ ㅎ,6,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
Ugxw5rdKrasiwbybp_14AaABAg.ABNr_znSatMABO42oEVHbg,Ugxw5rdKrasiwbybp_14AaABAg,@희야-s1r,💖💖,3,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
Ugxw5rdKrasiwbybp_14AaABAg.ABNr_znSatMABO7V5uJ9TF,Ugxw5rdKrasiwbybp_14AaABAg,@test_dr1v3,@@stillwalnut 🎉🎉,1,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
Ugxw5rdKrasiwbybp_14AaABAg.ABNr_znSatMABO7W9SedZO,Ugxw5rdKrasiwbybp_14AaABAg,@test_dr1v3,@@i_is_945 감사합니다 화이팅!!,2,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
Ugxw5rdKrasiwbybp_14AaABAg.ABNr_znSatMABO7Xb3vZe9,Ugxw5rdKrasiwbybp_14AaABAg,@test_dr1v3,@@희야-s1r 😁😁😁,0,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
Ugxw5rdKrasiwbybp_14AaABAg.ABNr_znSatMABO7e4FCAvU,Ugxw5rdKrasiwbybp_14AaABAg,@hooromii-z3n,인스타 아이디 알려주세여 🧤,3,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
Ugxw5rdKrasiwbybp_14AaABAg.ABNr_znSatMABO8aTeWWeI,Ugxw5rdKrasiwbybp_14AaABAg,@footbig2428,헐 제 롤모델 도현님 너무 멋있네요 스크린에서도 뵙고 싶어요,2,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
Ugxw5rdKrasiwbybp_14AaABAg.ABNr_znSatMABO9UQjpo2W,Ugxw5rdKrasiwbybp_14AaABAg,@test_dr1v3,@@footbig2428 ㅎㅎㅎㅎ감사함니당!!,0,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
Ugxw5rdKrasiwbybp_14AaABAg.ABNr_znSatMABOC_6GQchr,Ugxw5rdKrasiwbybp_14AaABAg,@doomera5911,I hope you enjoyed,0,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
Ugxw5rdKrasiwbybp_14AaABAg.ABNr_znSatMABOCbeB8iz4,Ugxw5rdKrasiwbybp_14AaABAg,@231ehrifj,연합mt 또 촬영하면 출연하시나요,2,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
Ugxw5rdKrasiwbybp_14AaABAg.ABNr_znSatMABOD5EAHE6J,Ugxw5rdKrasiwbybp_14AaABAg,@test_dr1v3,@@231ehrifj 그 날을 위해 살고있습니다,1,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
Ugxw5rdKrasiwbybp_14AaABAg.ABNr_znSatMABOD6hzbhjf,Ugxw5rdKrasiwbybp_14AaABAg,@test_dr1v3,@@doomera5911 thx:):),0,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
Ugxw5rdKrasiwbybp_14AaABAg.ABNr_znSatMABOQOs65TYF,Ugxw5rdKrasiwbybp_14AaABAg,@Onebite_kim,멋지다 정말루❤❤❤❤,0,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
Ugxw5rdKrasiwbybp_14AaABAg.ABNr_znSatMABORu3fob0z,Ugxw5rdKrasiwbybp_14AaABAg,@빵순이-m3d,"모델,,,,멋진 직업,,,,응원합니다,,,!",0,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
Ugxw5rdKrasiwbybp_14AaABAg.ABNr_znSatMABP0U6K6Caa,Ugxw5rdKrasiwbybp_14AaABAg,@hanahime5734,💙💙💙👍🏻<br>All the best to you!!! Fighting!!!,0,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
Ugxw5rdKrasiwbybp_14AaABAg.ABNr_znSatMABPeMjdjtXF,Ugxw5rdKrasiwbybp_14AaABAg,@test_dr1v3,@@Onebite_kim 감사합니당!!,0,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
Ugxw5rdKrasiwbybp_14AaABAg.ABNr_znSatMABPeO050iIz,Ugxw5rdKrasiwbybp_14AaABAg,@test_dr1v3,@@빵순이-m3d 화이팅!!,0,TRUE,_BjNAbl4eqw,모델과가 알려주는 인생샷 찍는 법 [서경대 모델연기전공] | 전과자 ep.74 [EN],24,Entertainment,TRUE
